tconst,parentTconst,seasonNumber,episodeNumber
tt10087076,tt10044638,1,3
tt10087100,tt10044638,1,4
tt10087758,tt10079916,1,1
tt10087778,tt10079916,1,2
tt10087800,tt10079916,1,3
tt10087814,tt10079916,1,4
tt10087838,tt10079916,1,5
tt10087962,tt10075504,1,1
tt10087974,tt10075504,1,2
tt10087986,tt10075504,1,3
tt10087996,tt10075504,1,4
tt10088022,tt10075504,1,5
tt10088030,tt10075504,1,6
tt10088036,tt10075504,1,7
tt10088054,tt10075504,1,8
tt10088078,tt10075504,2,1
tt10088080,tt10075504,2,2
tt10088084,tt10075504,2,3
tt10088090,tt10075504,2,4
tt10088092,tt10075504,2,5
tt10088096,tt10075504,2,6
tt10088116,tt10075504,2,7
tt10088136,tt10075504,2,8
tt10088164,tt10075504,3,1
tt10088182,tt10075504,3,2
tt10088198,tt10075504,3,3
tt10088238,tt10075504,NULL,NULL
tt10088260,tt10075504,3,5
tt10088338,tt10075504,3,6
tt10088370,tt10075504,3,7
tt10088396,tt10075504,3,8
tt10089384,tt10500254,1,1
tt10089896,tt10064470,1,1
tt10090630,tt10059466,1,1
tt10090638,tt10059466,1,2
tt10090648,tt10059466,1,3
tt10090654,tt10059466,1,4
tt10090662,tt10059466,1,5
tt10090668,tt10059466,1,6
tt10090672,tt10059466,1,7
tt10090964,tt10065264,2,28
tt10091000,tt10065264,2,29
tt10091018,tt10078710,2,4
tt10091130,tt10065264,2,30
tt10091160,tt10065264,2,31
tt10091182,tt10065264,2,33
tt10092584,tt10087604,1,1
tt10093128,tt10092728,1,1
tt10094698,tt10090510,1,1
tt10094748,tt10090510,1,2
tt10094774,tt10090510,1,3
tt10094798,tt10090510,1,4
tt10094816,tt10090510,1,5
tt10094838,tt10090510,1,6
tt10094844,tt10090510,1,7
tt10094866,tt10090510,1,8
tt10094884,tt10090510,1,9
tt10094886,tt10090510,1,10
tt10094888,tt10090510,1,11
tt10094890,tt10090510,2,1
tt10094926,tt10093414,1,1
tt10095008,tt10093414,1,2
tt10095046,tt10093414,1,3
tt10095076,tt10093414,1,4
tt10095098,tt10093414,1,5
tt10095302,tt10065264,2,32
tt10095312,tt10065264,2,34
tt10095322,tt10090958,1,1
tt10095580,tt10090958,1,2
tt10095674,tt10023126,1,2
tt10095684,tt10023126,1,3
tt10095698,tt10023126,1,4
tt10095710,tt10023126,1,5
tt10095736,tt10023126,1,7
tt10095752,tt10023126,1,8
tt10095758,tt10090958,1,3
tt10095764,tt10023126,1,9
tt10095772,tt10023126,1,10
tt10095784,tt10090958,1,4
tt10095796,tt10090958,1,5
tt10095806,tt10090958,1,6
tt10095840,tt10095358,NULL,NULL
tt10095860,tt10095358,NULL,NULL
tt10095884,tt10095358,NULL,NULL
tt10095904,tt10095358,NULL,NULL
tt10095954,tt10095358,NULL,NULL
tt10095976,tt10095358,NULL,NULL
tt10095988,tt10095358,NULL,NULL
tt10096058,tt10095358,NULL,NULL
tt10096094,tt10095358,NULL,NULL
tt10096126,tt10095358,NULL,NULL
tt10096380,tt10073532,1,1
tt10096598,tt10073532,1,2
tt10097432,tt10097244,1,3
tt10097434,tt10097244,1,4
tt10097516,tt10091544,1,1
tt10097520,tt10091544,1,2
tt10097522,tt10091544,1,3
tt10097528,tt10091544,1,4
tt10097532,tt10091544,1,5
tt10097534,tt10091544,1,6
tt10097540,tt10091544,1,7
tt10097570,tt10097508,NULL,NULL
tt10097588,tt10097416,1,1
tt10097590,tt10097416,1,2
tt10097592,tt10097416,1,3
tt10097596,tt10097416,1,4
tt10097602,tt10097416,1,5
tt10097606,tt10097416,1,6
tt10097610,tt10097416,1,7
tt10097612,tt10097416,1,8
tt10097614,tt10097416,1,9
tt10097616,tt10097416,1,11
tt10097624,tt10097244,1,2
tt10097754,tt10073532,1,3
tt10097804,tt10073532,1,4
tt10097820,tt10073532,1,5
tt10097826,tt10073532,1,6
tt10097862,tt10073532,1,7
tt10098138,tt10092164,1,1
tt10098144,tt10092164,1,2
tt10098148,tt10092164,1,3
tt10098226,tt10075018,1,1
tt10098228,tt10075018,1,3
tt10098230,tt10075018,1,4
tt10098232,tt10075018,1,2
tt10098234,tt10075018,2,1
tt10098236,tt10075018,2,2
tt10098238,tt10075018,2,4
tt10098240,tt10075018,2,3
tt10098242,tt10075018,2,6
tt10098244,tt10075018,2,5
tt10098454,tt10092164,1,4
tt10098466,tt10092164,1,5
tt10098478,tt10092164,1,6
tt10098480,tt10092164,1,7
tt10098560,tt10092164,1,8
tt10098578,tt10092164,1,9
tt10098582,tt10092164,1,10
tt10098594,tt10092164,1,11
tt10098610,tt10092164,1,12
tt10098616,tt10092164,1,13
tt10099064,tt10092728,1,2
tt10099158,tt10097952,1,1
tt10099182,tt10097952,1,2
tt10099190,tt10097952,1,3
tt10099216,tt10097952,1,4
tt10099238,tt10097952,1,5
tt10099268,tt10097952,1,6
tt10099284,tt10097952,1,7
tt10099302,tt10097952,1,8
tt10099360,tt10097952,1,9
tt10099382,tt10097952,1,10
tt10099448,tt10097244,1,1
tt10099492,tt10097952,1,11
tt10099514,tt10097952,1,12
tt10099532,tt10097952,1,13
tt10100216,tt10097952,1,14
tt10100266,tt10097952,1,15
tt10100270,tt10097952,1,16
tt10100272,tt10097952,1,17
tt10100280,tt10097952,1,18
tt10100286,tt10097952,1,19
tt10100288,tt10097952,1,20
tt10100304,tt10097952,1,21
tt10100312,tt10097952,1,22
tt10100526,tt10099924,1,1
tt10101030,tt10073532,1,8
tt10101044,tt10073532,1,9
tt10101064,tt10073532,1,10
tt10101622,tt10092164,1,14
tt10101628,tt10092164,1,15
tt10101648,tt10092164,1,16
tt10101976,tt10101930,NULL,NULL
tt10101980,tt10101930,NULL,NULL
tt10101986,tt10101930,NULL,NULL
tt10101990,tt10101930,NULL,NULL
tt10101994,tt10101930,NULL,NULL
tt10102002,tt10101930,NULL,NULL
tt10102006,tt10101930,NULL,NULL
tt10102012,tt10101930,NULL,NULL
tt10102016,tt10101930,NULL,NULL
tt10102018,tt10101930,NULL,NULL
tt10102028,tt10101930,NULL,NULL
tt10102032,tt10101930,NULL,NULL
tt10102036,tt10101930,NULL,NULL
tt10102040,tt10101930,NULL,NULL
tt10102044,tt10101930,NULL,NULL
tt10102048,tt10101930,NULL,NULL
tt10102180,tt10073532,1,11
tt10102184,tt10073532,1,12
tt10102736,tt10066634,1,2
tt10105262,tt10066026,1,1
tt10106752,tt10092164,1,17
tt10106754,tt10092164,1,18
tt10106798,tt10077430,1,1
tt10106804,tt10092164,1,19
tt10106806,tt10077430,1,2
tt10106810,tt10092164,1,20
tt10106816,tt10077430,1,3
tt10106818,tt10092164,1,21
tt10106824,tt10077430,1,4
tt10106832,tt10077430,1,5
tt10106840,tt10077430,1,6
tt10106842,tt10077430,1,7
tt10106846,tt10077430,1,8
tt10106852,tt10077430,1,9
tt10106862,tt10077430,2,7
tt10106880,tt10077430,2,2
tt10106902,tt10077430,2,3
tt10106928,tt10077430,2,4
tt10106958,tt10092164,1,22
tt10106966,tt10077430,2,5
tt10106974,tt10077430,2,6
tt10106990,tt10077430,2,8
tt10107240,tt10092164,1,23
tt10107252,tt10092164,1,24
tt10107258,tt10092164,1,25
tt10107266,tt10092164,1,26
tt10107268,tt10092164,1,27
tt10108204,tt10107884,NULL,NULL
tt10108242,tt10107884,NULL,NULL
tt10108244,tt10107884,NULL,NULL
tt10108246,tt10107884,NULL,NULL
tt10108250,tt10107884,NULL,NULL
tt10108258,tt10107884,NULL,NULL
tt10108260,tt10107884,NULL,NULL
tt10108262,tt10107884,NULL,NULL
tt10108266,tt10107884,NULL,NULL
tt10108268,tt10107884,NULL,NULL
tt10109222,tt10106006,NULL,NULL
tt10109228,tt10106006,NULL,NULL
tt10109420,tt10106006,NULL,NULL
tt10109466,tt10064470,1,2
tt10109570,tt10064470,1,3
tt10109672,tt10064470,1,4
tt10109696,tt10064470,1,5
tt10109726,tt10234636,NULL,NULL
tt10109736,tt10064470,1,6
tt10109742,tt10234636,NULL,NULL
tt10109746,tt10234636,1,4
tt10109778,tt10064470,1,7
tt10109886,tt10106006,NULL,NULL
tt10109904,tt10105590,1,1
tt10109906,tt10106006,NULL,NULL
tt10109910,tt10105590,1,2
tt10109914,tt10105590,1,3
tt10109920,tt10105590,1,4
tt10109936,tt10106006,NULL,NULL
tt10109974,tt10106006,NULL,NULL
tt10110016,tt10106006,NULL,NULL
tt10110134,tt10105832,1,1
tt10110138,tt10105832,2,1
tt10110154,tt10106006,NULL,NULL
tt10110184,tt10106006,NULL,NULL
tt10110210,tt10106006,NULL,NULL
tt10110362,tt10106006,NULL,NULL
tt10110368,tt10106006,NULL,NULL
tt10110388,tt10109884,1,1
tt10110428,tt10109884,1,2
tt10110604,tt10109944,1,1
tt10111362,tt10075476,1,4
tt10111364,tt10075476,1,1
tt10111366,tt10075476,1,2
tt10111368,tt10075476,1,3
tt10111370,tt10075476,1,5
tt10111372,tt10075476,1,6
tt10111374,tt10075476,1,7
tt10111560,tt10075540,1,2
tt10111562,tt10075540,1,4
tt10111564,tt10075540,1,3
tt10111566,tt10075540,1,1
tt10111774,tt10075752,1,1
tt10111778,tt10075752,1,2
tt10111784,tt10075752,1,4
tt10111788,tt10075752,1,3
tt10111804,tt10087452,1,1
tt10111976,tt10075662,1,1
tt10111978,tt10075662,1,2
tt10111982,tt10075662,1,3
tt10111984,tt10075662,1,5
tt10111986,tt10075662,1,4
tt10111988,tt10092728,1,3
tt10112022,tt10092728,1,4
tt10112058,tt10092728,1,5
tt10112136,tt10075460,1,3
tt10112138,tt10075460,1,1
tt10112140,tt10075460,1,2
tt10112142,tt10075460,1,4
tt10112618,tt10106980,1,1
tt10113732,tt10101068,1,1
tt10113772,tt10101068,1,2
tt10113800,tt10101068,1,3
tt10113818,tt10101068,1,4
tt10113848,tt10101068,1,5
tt10113892,tt10101068,1,6
tt10113900,tt10101068,1,7
tt10113912,tt10101068,1,8
tt10113982,tt10101068,2,1
tt10113986,tt10101068,2,2
tt10114018,tt10101068,2,3
tt10114030,tt10101068,2,4
tt10114042,tt10101068,2,5
tt10114054,tt10101068,2,6
tt10114072,tt10101068,2,7
tt10114090,tt10101068,2,8
tt10114964,tt10112390,1,1
tt10115012,tt10112390,1,2
tt10115026,tt10112390,1,3
tt10115032,tt10112390,1,4
tt10115042,tt10112390,1,5
tt10115056,tt10100780,2,10
tt10115068,tt10107886,1,1
tt10115074,tt10107886,1,2
tt10115080,tt10107886,1,8
tt10115166,tt10110314,1,1
tt10115176,tt10110314,1,2
tt10115236,tt10110314,1,3
tt10115392,tt10101068,2,9
tt10115398,tt10101068,2,10
tt10115402,tt10101068,2,11
tt10115412,tt10101068,2,12
tt10115416,tt10101068,2,13
tt10115692,tt10115364,1,3
tt10115712,tt10115364,1,1
tt10116028,tt10115364,1,5
tt10116090,tt10115364,1,4
tt10116494,tt10026844,1,8
tt10116498,tt10026844,1,5
tt10116504,tt10026844,1,6
tt10116506,tt10026844,1,7
tt10117026,tt10092728,1,6
tt10117534,tt10066634,1,3
tt10117546,tt10066634,1,4
tt10117576,tt10099860,1,1
tt10117582,tt10099860,1,2
tt10117592,tt10099860,1,3
tt10117600,tt10099860,1,4
tt10117604,tt10099860,1,5
tt10117612,tt10099860,1,6
tt10117626,tt10107244,1,1
tt10117628,tt10107244,1,2
tt10117630,tt10107244,1,3
tt10117636,tt10107244,1,4
tt10117640,tt10107244,1,5
tt10117642,tt10107244,1,6
tt10117644,tt10107244,1,7
tt10117650,tt10107244,1,8
tt10117652,tt10107244,1,9
tt10117656,tt10107244,1,10
tt10117658,tt10107244,1,11
tt10117662,tt10107244,1,12
tt10117668,tt10107244,1,13
tt10117674,tt10107244,1,14
tt10117686,tt10107244,1,15
tt10117720,tt10107244,1,16
tt10117724,tt10107244,1,17
tt10117728,tt10107244,1,18
tt10117732,tt10107244,1,19
tt10117746,tt10107244,1,20
tt10117750,tt10107244,1,21
tt10117754,tt10107244,1,22
tt10117758,tt10107244,1,23
tt10117762,tt10107244,1,24
tt10117764,tt10107244,2,1
tt10117772,tt10107244,2,2
tt10117776,tt10107244,2,3
tt10117782,tt10107244,2,4
tt10117792,tt10107244,2,5
tt10117798,tt10107244,2,6
tt10117802,tt10107244,2,7
tt10117808,tt10107244,2,8
tt10117812,tt10107244,2,9
tt10117820,tt10107244,2,10
tt10117822,tt10107244,2,11
tt10117828,tt10107244,2,12
tt10117832,tt10107244,2,13
tt10117840,tt10107244,2,14
tt10117844,tt10107244,2,15
tt10117846,tt10107244,3,1
tt10117852,tt10107244,3,2
tt10117858,tt10107244,3,3
tt10117864,tt10107244,3,4
tt10117874,tt10107244,3,5
tt10117880,tt10107244,3,6
tt10117886,tt10107244,3,7
tt10117898,tt10107244,3,8
tt10117900,tt10107244,3,9
tt10117902,tt10107244,3,10
tt10117910,tt10107244,3,11
tt10117916,tt10107244,3,12
tt10117928,tt10107244,3,13
tt10117952,tt10107244,3,14
tt10117960,tt10107244,3,15
tt10117970,tt10107244,3,16
tt10117972,tt10107244,3,17
tt10118000,tt10107244,3,18
tt10118008,tt10107244,3,19
tt10118010,tt10107244,3,20
tt10118020,tt10107244,3,21
tt10118024,tt10107244,4,1
tt10118026,tt10107244,4,2
tt10118032,tt10107244,4,3
tt10118042,tt10107244,4,4
tt10118044,tt10107244,4,5
tt10118046,tt10107244,4,6
tt10118050,tt10107244,4,7
tt10118056,tt10107244,4,8
tt10118058,tt10107244,4,9
tt10118066,tt10107244,4,10
tt10118068,tt10107244,4,11
tt10118074,tt10107244,4,12
tt10118076,tt10107244,4,13
tt10118078,tt10107244,4,14
tt10118080,tt10107244,4,15
tt10118094,tt10107244,5,1
tt10118096,tt10107244,5,2
tt10118106,tt10107244,5,3
tt10118108,tt10107244,5,4
tt10118116,tt10107244,5,5
tt10118120,tt10107244,5,6
tt10118124,tt10107244,5,7
tt10118132,tt10107244,5,8
tt10118140,tt10107244,5,9
tt10118148,tt10107244,5,10
tt10118150,tt10107244,6,1
tt10118156,tt10107244,6,2
tt10118160,tt10107244,6,3
tt10118162,tt10107244,6,4
tt10118164,tt10107244,6,5
tt10118166,tt10092924,1,1
tt10118170,tt10092924,1,2
tt10118180,tt10092924,1,3
tt10118182,tt10092924,1,4
tt10118184,tt10107244,6,6
tt10118188,tt10092924,1,5
tt10118190,tt10092924,1,6
tt10118194,tt10107244,6,7
tt10118196,tt10092924,1,7
tt10118200,tt10092924,1,8
tt10118202,tt10092924,1,9
tt10118212,tt10092924,1,10
tt10118218,tt10092924,1,11
tt10118220,tt10092924,1,12
tt10118224,tt10092924,1,13
tt10118226,tt10092924,1,14
tt10118228,tt10107244,6,8
tt10118232,tt10092924,1,15
tt10118240,tt10100780,2,9
tt10118244,tt10107244,6,9
tt10118252,tt10107244,6,11
tt10118258,tt10107244,6,10
tt10118260,tt10107244,6,12
tt10118272,tt10107244,6,13
tt10118304,tt10107244,6,14
tt10118340,tt10107244,7,1
tt10118368,tt10107244,7,2
tt10118392,tt10107244,7,3
tt10118402,tt10107244,7,4
tt10118434,tt10107244,7,5
tt10118442,tt10107244,7,6
tt10118462,tt10107244,7,7
tt10118778,tt10117396,1,1
tt10118790,tt10117396,1,2
tt10118816,tt10117396,1,3
tt10118836,tt10117396,1,4
tt10118866,tt10117396,1,5
tt10119202,tt10098486,1,1
tt10119226,tt10098486,1,2
tt10119268,tt10098486,1,4
tt10119314,tt10098486,1,3
tt10119342,tt10098486,1,5
tt10119370,tt10098486,1,6
tt10119374,tt10098486,1,7
tt10119388,tt10098486,1,8
tt10119780,tt10115364,1,2
tt10120194,tt10115826,NULL,NULL
tt10120254,tt10115826,NULL,NULL
tt10120292,tt10115826,NULL,NULL
tt10120302,tt10115826,NULL,NULL
tt10120306,tt10115826,NULL,NULL
tt10120340,tt10115826,NULL,NULL
tt10120350,tt10115826,NULL,NULL
tt10120354,tt10115826,NULL,NULL
tt10120358,tt10115826,NULL,NULL
tt10120570,tt10115826,NULL,NULL
tt10120578,tt10115826,NULL,NULL
tt10120620,tt10104840,NULL,NULL
tt10120724,tt10115822,1,1
tt10120738,tt10115822,1,2
tt10121006,tt10115822,1,3
tt10121010,tt10115822,1,4
tt10121018,tt10115822,1,5
tt10121048,tt10115822,1,6
tt10121054,tt10115822,1,7
tt10121070,tt10115822,1,8
tt10121082,tt10115822,1,9
tt10121092,tt10115822,1,10
tt10121098,tt10115822,1,11
tt10121104,tt10115822,1,12
tt10121116,tt10115822,1,13
tt10122010,tt10100780,1,2
tt10122068,tt10016342,1,7
tt10122070,tt10016342,1,8
tt10122374,tt10092728,1,7
tt10122384,tt10092728,1,8
tt10122386,tt10092728,1,9
tt10122388,tt10092728,1,10
tt10122756,tt10121174,1,1
tt10122766,tt10121174,1,2
tt10122768,tt10121174,1,3
tt10122770,tt10121174,1,4
tt10122774,tt10121174,1,5
tt10122778,tt10121174,1,6
tt10122782,tt10121174,1,7
tt10122786,tt10121174,1,8
tt10122788,tt10121174,1,9
tt10122792,tt10121174,1,10
tt10123460,tt10105590,1,5
tt10123474,tt10105590,1,6
tt10123486,tt10105590,1,7
tt10123508,tt10105590,1,8
tt10125772,tt10120950,1,1
tt10125780,tt10120950,2,1
tt10125824,tt10101168,1,1
tt10126108,tt10124212,1,1
tt10126112,tt10124212,1,2
tt10126114,tt10124212,1,3
tt10126116,tt10124212,1,4
tt10126118,tt10124212,1,5
tt10126120,tt10124212,1,6
tt10126122,tt10124212,1,7
tt10126124,tt10124212,1,8
tt10126126,tt10124212,2,1
tt10126130,tt10124212,2,2
tt10126132,tt10124212,2,3
tt10126686,tt10074532,1,1
tt10126692,tt10074532,1,2
tt10126696,tt10074532,1,3
tt10127564,tt10127458,1,1
tt10127690,tt10109820,1,1
tt10127692,tt10109820,1,2
tt10127700,tt10109820,1,3
tt10127706,tt10109820,1,4
tt10127714,tt10109820,1,5
tt10127722,tt10109820,1,6
tt10128204,tt10125268,1,1
tt10128240,tt10122402,1,1
tt10130678,tt10120504,1,1
tt10130698,tt10120504,1,2
tt10130712,tt10120504,1,3
tt10130728,tt10120504,1,4
tt10130752,tt10120504,1,5
tt10130764,tt10120504,1,6
tt10130778,tt10105590,1,9
tt10130782,tt10105590,1,10
tt10130790,tt10105590,1,11
tt10130792,tt10126748,1,1
tt10130802,tt10105590,1,12
tt10130810,tt10105590,1,13
tt10130864,tt10126748,1,7
tt10130930,tt10005160,1,1
tt10130934,tt10125484,1,1
tt10130944,tt10125484,1,2
tt10130956,tt10125484,1,3
tt10130960,tt10125484,1,4
tt10132470,tt10121304,1,1
tt10132474,tt10121304,1,2
tt10132478,tt10121304,1,4
tt10132494,tt10121304,1,3
tt10132516,tt10121304,1,8
tt10132518,tt10121304,1,5
tt10132520,tt10121304,1,10
tt10132522,tt10121304,1,7
tt10132524,tt10121304,1,12
tt10132526,tt10121304,1,14
tt10132528,tt10121304,1,11
tt10132530,tt10121304,1,6
tt10132532,tt10121304,1,13
tt10132534,tt10121304,1,9
tt10133344,tt10066634,1,5
tt10133524,tt10123950,1,1
tt10133630,tt10100780,1,4
tt10134508,tt10126154,1,1
tt10134544,tt10129330,1,1
tt10134564,tt10129330,1,2
tt10134570,tt10129330,1,3
tt10134576,tt10129330,1,4
tt10134578,tt10129330,1,5
tt10135756,tt10135560,1,1
tt10135760,tt10135560,1,2
tt10135768,tt10135560,1,3
tt10135772,tt10135560,1,4
tt10135778,tt10135560,1,5
tt10135784,tt10135560,1,6
tt10135786,tt10135560,1,7
tt10135788,tt10135560,1,8
tt10135790,tt10135560,1,9
tt10135794,tt10135560,1,10
tt10135798,tt10135560,1,11
tt10135800,tt10135560,1,12
tt10135804,tt10135560,1,13
tt10135966,tt10135560,2,1
tt10135970,tt10135560,2,2
tt10135974,tt10135560,2,3
tt10135976,tt10135560,2,4
tt10135978,tt10135560,2,5
tt10136284,tt10136218,1,1
tt10136286,tt10136218,1,2
tt10136290,tt10136218,1,3
tt10136292,tt10136218,1,4
tt10136294,tt10136218,1,5
tt10136296,tt10136218,1,6
tt10136300,tt10136218,1,7
tt10136414,tt10136326,NULL,NULL
tt10136588,tt10135560,2,6
tt10136590,tt10135560,2,7
tt10136592,tt10135560,2,8
tt10136594,tt10135560,2,9
tt10136596,tt10135560,2,10
tt10136600,tt10135560,2,11
tt10136602,tt10135560,2,12
tt10136682,tt10121642,1,1
tt10136688,tt10121642,1,2
tt10136698,tt10121642,1,3
tt10136716,tt10121642,1,4
tt10136752,tt10121642,1,5
tt10136770,tt10121642,1,6
tt10137552,tt10137292,1,1
tt10138318,tt10125814,1,1
tt10138972,tt10138452,1,1
tt10138974,tt10138452,1,2
tt10139572,tt10135220,1,1
tt10139586,tt10135220,1,2
tt10139590,tt10135220,1,3
tt10139594,tt10135220,1,4
tt10139598,tt10135220,1,5
tt10140680,tt10134384,1,1
tt10140794,tt10091698,1,1
tt10140852,tt10134384,1,2
tt10140856,tt10134384,1,3
tt10140860,tt10134384,1,4
tt10141936,tt10064470,1,8
tt10141950,tt10064470,1,9
tt10141996,tt10064470,1,10
tt10142354,tt10064470,1,11
tt10142548,tt10064470,1,12
tt10142814,tt10064470,1,13
tt10143986,tt10026844,1,9
tt10144216,tt10179368,1,1
tt10144514,tt10091698,1,2
tt10144562,tt10091698,1,3
tt10144570,tt10091698,1,4
tt10144572,tt10091698,1,5
tt10144576,tt10091698,1,6
tt10144578,tt10091698,1,7
tt10144584,tt10091698,1,8
tt10144586,tt10091698,1,9
tt10144588,tt10091698,1,10
tt10144594,tt10091698,2,1
tt10144644,tt10091698,2,2
tt10144652,tt10091698,2,3
tt10144656,tt10091698,2,4
tt10144660,tt10091698,2,5
tt10144676,tt10091698,2,6
tt10144688,tt10091698,2,7
tt10144694,tt10091698,2,8
tt10144700,tt10091698,2,9
tt10144878,tt10121256,1,1
tt10144998,tt10121256,1,2
tt10145358,tt10091698,2,10
tt10145366,tt10091698,2,11
tt10145368,tt10091698,2,12
tt10145376,tt10091698,2,13
tt10145398,tt10091698,NULL,NULL
tt10146476,tt0392988,NULL,NULL
tt10147632,tt10142818,1,1
tt10147646,tt10142818,1,2
tt10148088,tt10147858,1,1
tt10149606,tt10130970,1,1
tt10149616,tt10130970,1,2
tt10149624,tt10130970,1,3
tt10149628,tt10130970,1,4
tt10149636,tt10130970,1,5
tt10149652,tt10130970,1,6
tt10149680,tt10130970,1,7
tt10149686,tt10130970,1,8
tt10149690,tt10130970,1,9
tt10149698,tt10130970,1,10
tt10149706,tt10130970,1,11
tt10149722,tt10130970,1,12
tt10149730,tt10130970,1,13
tt10149734,tt10130970,1,14
tt10149746,tt10130970,1,15
tt10150038,tt10130970,1,16
tt10150056,tt10130970,1,17
tt10150062,tt10130970,1,18
tt10150096,tt10130970,1,19
tt10150166,tt10130970,1,20
tt10150190,tt10130970,1,21
tt10150244,tt10126154,1,2
tt10150616,tt10145000,1,1
tt10150618,tt10145000,1,2
tt10150626,tt10145000,1,3
tt10150804,tt10122710,1,1
tt10150812,tt10122710,1,2
tt10150824,tt10122710,1,3
tt10150996,tt10138452,1,3
tt10151000,tt10138452,1,26
tt10151002,tt10138452,1,4
tt10151004,tt10138452,1,5
tt10151118,tt10151066,1,1
tt10151122,tt10151066,1,2
tt10151128,tt10151066,1,3
tt10151230,tt10026844,1,10
tt10151448,tt10151354,1,2
tt10151450,tt10151354,1,1
tt10151452,tt10151354,1,3
tt10151454,tt10151354,1,4
tt10151456,tt10151354,1,6
tt10151458,tt10151354,1,5
tt10151462,tt10151354,1,7
tt10151464,tt10151354,1,9
tt10151466,tt10151354,1,8
tt10151468,tt10151354,1,11
tt10151470,tt10151354,1,10
tt10151472,tt10151354,1,12
tt10151702,tt10117352,1,10
tt10151704,tt10117352,1,11
tt10151706,tt10117352,1,1
tt10151708,tt10117352,1,2
tt10151710,tt10117352,1,3
tt10151714,tt10117352,1,4
tt10151716,tt10117352,1,5
tt10151718,tt10117352,1,6
tt10151722,tt10117352,1,7
tt10151724,tt10117352,1,8
tt10152014,tt10151552,1,1
tt10152048,tt10151552,1,2
tt10152062,tt10151552,1,3
tt10152070,tt10151552,1,4
tt10152078,tt10151552,1,5
tt10152088,tt10151552,1,6
tt10152094,tt10151552,1,7
tt10152096,tt10151552,1,8
tt10152100,tt10151552,1,9
tt10152106,tt10151552,1,10
tt10152450,tt10152082,2,1
tt10152742,tt10133420,1,1
tt10153562,tt10152082,2,2
tt10153636,tt10152082,2,3
tt10153658,tt10152082,2,4
tt10153666,tt10152082,2,5
tt10153718,tt10152082,2,6
tt10153728,tt10152082,2,7
tt10153786,tt10152082,2,8
tt10153892,tt10152082,2,9
tt10155330,tt10152082,2,10
tt10155514,tt10138452,1,6
tt10155518,tt10138452,1,7
tt10155522,tt10138452,1,8
tt10155526,tt10138452,1,9
tt10156114,tt10156010,1,1
tt10156136,tt10155596,1,1
tt10156140,tt10155596,1,2
tt10156144,tt10155596,1,3
tt10156146,tt10155596,1,4
tt10156148,tt10155596,1,5
tt10156242,tt10066634,1,6
tt10157072,tt10133118,1,1
tt10157074,tt10133118,1,2
tt10157084,tt10133118,1,3
tt10157086,tt10133118,1,4
tt10157092,tt10133118,1,5
tt10157094,tt10133118,1,6
tt10157096,tt10133118,1,7
tt10157098,tt10133118,1,8
tt10157100,tt10133118,1,9
tt10157106,tt10133118,1,10
tt10157492,tt10152082,2,11
tt10157500,tt10152082,2,12
tt10157504,tt10152082,2,13
tt10157510,tt10153514,1,1
tt10157512,tt10152082,2,14
tt10157514,tt10153514,1,2
tt10157516,tt10153514,1,3
tt10157518,tt10152082,2,15
tt10157528,tt10152082,2,16
tt10157632,tt10152082,2,17
tt10157640,tt10152082,2,18
tt10157650,tt10152082,2,19
tt10157668,tt10152082,2,20
tt10157674,tt10152082,2,21
tt10157680,tt10152082,2,22
tt10157682,tt10152082,2,23
tt10157782,tt10152082,2,24
tt10160624,tt10156010,1,2
tt10160640,tt10156010,1,3
tt10161226,tt10066634,1,7
tt10161272,tt10156054,1,1
tt10161280,tt10156010,1,4
tt10161288,tt10156010,1,5
tt10161296,tt10156010,1,6
tt10161302,tt10156010,1,7
tt10161306,tt10156010,1,8
tt10162370,tt10151682,1,1
tt10162984,tt10157602,1,2
tt10163352,tt10161148,1,1
tt10163370,tt10161148,1,2
tt10163388,tt10161148,1,3
tt10164310,tt10160518,1,1
tt10164328,tt10160518,1,2
tt10164338,tt10160518,1,3
tt10164340,tt10160518,1,4
tt10164342,tt10160518,1,5
tt10164348,tt10160518,1,6
tt10164360,tt10160518,1,7
tt10164374,tt10160518,1,8
tt10164388,tt10160518,1,9
tt10164396,tt10160518,1,10
tt10164402,tt10160518,1,11
tt10164404,tt10160518,1,12
tt10164414,tt10160518,1,13
tt10164418,tt10160518,1,14
tt10164422,tt10160518,1,15
tt10164426,tt10160518,1,16
tt10164430,tt10160518,1,17
tt10164438,tt10160518,1,18
tt10164452,tt10160518,1,19
tt10164462,tt10160518,1,20
tt10164466,tt10160518,1,21
tt10164478,tt10160518,1,22
