ID,type
tt10551462,4
tt10551466,8
tt10551496,8
tt10551524,8
tt10551546,8
tt10551548,4
tt10551558,4
tt10551562,2
tt10551564,4
tt10551570,4
tt10551576,4
tt10551582,4
tt10551592,4
tt10551622,4
tt10551626,4
tt10551652,4
tt10551672,2
tt10551700,8
tt10552002,4
tt10552004,4
tt10552006,4
tt10552008,4
tt10552012,4
tt10552014,4
tt10552020,4
tt10552022,4
tt10552024,4
tt10552026,4
tt10552028,4
tt10552030,4
tt10552032,4
tt10552034,4
tt10552036,4
tt10552038,4
tt10552040,4
tt10552042,4
tt10552044,4
tt10552046,4
tt10552048,4
tt10552050,4
tt10552052,4
tt10552056,4
tt10552058,4
tt10552060,4
tt10552062,4
tt10552070,4
tt10552072,8
tt10552132,4
tt10552140,2
tt10552260,8
tt10552320,4
tt10552324,8
tt10552424,8
tt10552432,4
tt10552518,4
tt10552560,8
tt10552578,4
tt10552642,4
tt10552644,4
tt10552648,4
tt10552650,4
tt10552652,4
tt10552654,4
tt10552658,4
tt10552660,4
tt10552664,4
tt10552666,4
tt10552668,4
tt10552670,4
tt10552672,4
tt10552676,4
tt10552678,4
tt10552680,4
tt10552684,4
tt10552686,4
tt10552690,4
tt10552696,4
tt10552698,4
tt10552700,4
tt10552702,4
tt10552704,4
tt10552706,4
tt10552708,4
tt10552712,4
tt10552714,4
tt10552716,4
tt10552718,4
tt10552720,4
tt10552724,4
tt10552728,4
tt10552730,4
tt10552732,4
tt10552734,4
tt10552736,4
tt10552738,4
tt10552740,4
tt10552744,4
tt10552746,4
tt10552748,4
tt10552754,4
tt10552756,4
tt10552758,4
tt10552760,4
tt10552762,4
tt10552766,4
tt10552768,4
tt10552770,4
tt10552774,4
tt10552776,4
tt10552778,2
tt10552782,4
tt10552784,4
tt10552786,4
tt10552788,4
tt10552790,4
tt10552794,4
tt10552796,4
tt10552798,4
tt10552800,4
tt10552802,4
tt10552804,4
tt10552806,4
tt10552810,4
tt10552812,4
tt10552814,4
tt10552816,4
tt10552818,4
tt10552820,4
tt10552824,4
tt10552826,4
tt10552828,4
tt10552830,4
tt10552834,4
tt10552836,4
tt10552838,4
tt10552840,4
tt10552842,4
tt10552844,4
tt10552846,4
tt10552850,4
tt10552854,4
tt10552856,4
tt10552860,4
tt10552862,4
tt10552864,4
tt10552866,4
tt10552870,4
tt10552872,4
tt10552876,4
tt10552878,4
tt10552880,4
tt10552882,4
tt10552886,4
tt10552890,4
tt10552892,4
tt10552894,4
tt10552898,4
tt10552900,4
tt10552902,4
tt10552904,4
tt10552906,4
tt10552908,4
tt10552910,4
tt10552912,4
tt10552916,4
tt10552918,4
tt10552920,4
tt10552922,4
tt10552924,4
tt10552930,4
tt10552932,4
tt10552934,4
tt10552938,4
tt10552940,4
tt10552942,4
tt10552944,4
tt10552946,4
tt10552948,4
tt10552950,4
tt10552952,4
tt10552990,4
tt10553000,8
tt10553048,4
tt10553070,8
tt10553092,4
tt10553118,8
tt10553120,4
tt10553124,4
tt10553126,4
tt10553128,4
tt10553130,4
tt10553132,4
tt10553134,4
tt10553136,4
tt10553138,4
tt10553140,4
tt10553142,4
tt10553146,4
tt10553148,4
tt10553150,4
tt10553156,4
tt10553158,4
tt10553160,4
tt10553168,4
tt10553176,4
tt10553180,4
tt10553186,4
tt10553232,4
tt10553236,4
tt10553258,4
tt10553266,4
tt10553286,7
tt10553290,8
tt10553342,8
tt10553360,4
tt10553376,6
tt10553394,6
tt10553418,4
tt10553420,0
tt10553434,8
tt10553436,4
tt10553444,4
tt10553450,4
tt10553452,4
tt10553510,4
tt10553534,0
tt10553546,9
tt10553568,4
tt10553572,4
tt10553578,4
tt10553582,4
tt10553590,8
tt10553610,4
tt10553612,4
tt10553614,4
tt10553616,4
tt10553618,4
tt10553620,4
tt10553622,4
tt10553624,4
tt10553626,4
tt10553628,4
tt10553630,4
tt10553632,4
tt10553636,4
tt10553638,4
tt10553640,4
tt10553642,4
tt10553644,4
tt10553646,4
tt10553648,4
tt10553650,4
tt10553654,4
tt10553656,4
tt10553678,4
tt10553704,4
tt10553708,4
tt10553714,4
tt10553756,2
tt10553786,4
tt10553814,8
tt10553844,4
tt10553846,4
tt10553850,4
tt10553852,4
tt10553854,4
tt10553914,6
tt10553964,8
tt10554044,8
tt10554064,8
tt10554066,4
tt10554072,4
tt10554080,4
tt10554084,8
tt10554126,8
tt10554234,9
tt10554236,4
tt10554238,4
tt10554240,4
tt10554242,4
tt10554244,4
tt10554246,4
tt10554248,4
tt10554250,4
tt10554252,4
tt10554254,4
tt10554258,4
tt10554260,4
tt10554262,4
tt10554264,4
tt10554266,8
tt10554268,4
tt10554270,4
tt10554272,4
tt10554274,4
tt10554276,4
tt10554280,4
tt10554282,4
tt10554284,4
tt10554286,4
tt10554290,4
tt10554292,4
tt10554294,4
tt10554296,4
tt10554298,4
tt10554300,4
tt10554304,4
tt10554306,4
tt10554308,4
tt10554310,4
tt10554312,4
tt10554394,9
tt10554402,4
tt10554404,4
tt10554406,4
tt10554408,4
tt10554410,4
tt10554412,4
tt10554414,4
tt10554416,4
tt10554418,4
tt10554420,4
tt10554424,4
tt10554426,4
tt10554428,4
tt10554430,4
tt10554432,4
tt10554434,4
tt10554436,4
tt10554438,4
tt10554440,4
tt10554442,4
tt10554444,4
tt10554446,4
tt10554448,4
tt10554452,4
tt10554454,4
tt10554456,4
tt10554458,4
tt10554460,4
tt10554462,4
tt10554464,4
tt10554466,4
tt10554468,4
tt10554470,4
tt10554472,4
tt10554474,4
tt10554476,4
tt10554478,4
tt10554480,4
tt10554484,4
tt10554488,4
tt10554490,4
tt10554492,4
tt10554494,4
tt10554498,4
tt10554500,4
tt10554502,4
tt10554504,4
tt10554506,4
tt10554508,4
tt10554510,4
tt10554512,4
tt10554514,4
tt10554516,4
tt10554518,6
tt10554520,4
tt10554522,4
tt10554524,4
tt10554526,4
tt10554528,4
tt10554530,4
tt10554534,4
tt10554536,4
tt10554538,4
tt10554540,4
tt10554542,4
tt10554544,4
tt10554546,4
tt10554548,4
tt10554550,4
tt10554552,4
tt10554554,4
tt10554556,4
tt10554558,4
tt10554560,4
tt10554562,4
tt10554566,4
tt10554568,4
tt10554570,4
tt10554572,4
tt10554574,4
tt10554576,4
tt10554650,8
tt10554664,4
tt10554800,0
tt10554900,8
tt10554960,4
tt10554964,4
tt10554966,4
tt10554974,4
tt10554976,4
tt10554998,4
tt10555000,4
tt10555002,4
tt10555004,4
tt10555006,4
tt10555008,4
tt10555012,4
tt10555014,4
tt10555016,4
tt10555018,4
tt10555020,4
tt10555022,4
tt10555024,4
tt10555026,4
tt10555028,4
tt10555030,4
tt10555034,4
tt10555036,4
tt10555038,4
tt10555040,4
tt10555042,4
tt10555044,4
tt10555046,4
tt10555092,1
tt10555158,4
tt10555160,4
tt10555162,4
tt10555344,4
tt10555452,8
tt10555456,4
tt10555464,4
tt10555472,1
tt10555486,4
tt10555504,1
tt10555516,1
tt10555548,4
tt10555554,4
tt10555558,4
tt10555562,4
tt10555564,4
tt10555566,4
tt10555570,4
tt10555572,4
tt10555574,4
tt10555576,4
tt10555580,4
tt10555584,4
tt10555588,4
tt10555590,4
tt10555596,4
tt10555600,4
tt10555602,4
tt10555604,4
tt10555606,4
tt10555610,6
tt10555612,4
tt10555614,4
tt10555616,4
tt10555622,4
tt10555624,4
tt10555628,4
tt10555678,4
tt10555688,2
tt10555712,6
tt10555776,4
tt10555784,4
tt10555800,4
tt10555808,4
tt10555816,4
tt10555818,4
tt10555852,4
tt10555866,9
tt10555922,4
tt10556018,6
tt10556108,8
tt10556112,4
tt10556118,6
tt10556134,4
tt10556164,2
tt10556168,0
tt10556192,8
tt10556206,8
tt10556220,2
tt10556224,4
tt10556226,4
tt10556228,4
tt10556238,4
tt10556242,4
tt10556252,4
tt10556254,4
tt10556256,4
tt10556258,4
tt10556260,4
tt10556262,4
tt10556264,4
tt10556266,4
tt10556270,4
tt10556272,4
tt10556292,2
tt10556308,2
tt10556332,8
tt10556340,8
tt10556396,6
tt10556516,2
tt10556526,4
tt10556548,4
tt10556552,4
tt10556558,4
tt10556580,4
tt10556598,4
tt10556602,4
tt10556604,4
tt10556606,4
tt10556610,4
tt10556662,0
tt10556666,8
tt10556684,4
tt10556692,4
tt10556698,4
tt10556704,4
tt10556718,4
tt10556722,4
tt10556728,4
tt10556736,4
tt10556738,4
tt10556740,4
tt10556744,4
tt10556748,4
tt10556750,0
tt10556754,4
tt10556758,4
tt10556760,4
tt10556766,0
tt10556794,4
tt10556866,4
tt10556872,8
tt10556874,4
tt10556876,8
tt10556880,4
tt10556894,4
tt10556912,4
tt10556918,4
tt10556988,8
tt10557048,8
tt10557104,8
tt10557106,4
tt10557108,4
tt10557110,4
tt10557112,4
tt10557114,4
tt10557116,4
tt10557118,4
tt10557120,4
tt10557122,4
tt10557124,4
tt10557126,4
tt10557130,4
tt10557132,4
tt10557136,4
tt10557138,4
tt10557142,4
tt10557144,4
tt10557146,4
tt10557148,4
tt10557150,4
tt10557156,4
tt10557168,4
tt10557170,4
tt10557172,4
tt10557174,4
tt10557176,4
tt10557178,4
tt10557182,4
tt10557184,4
tt10557186,4
tt10557188,4
tt10557190,4
tt10557194,4
tt10557198,4
tt10557200,4
tt10557202,4
tt10557204,4
tt10557206,4
tt10557208,4
tt10557210,4
tt10557212,4
tt10557230,8
tt10557508,6
tt10557530,4
tt10557584,4
tt10557588,4
tt10557590,4
tt10557598,4
tt10557602,4
tt10557604,4
tt10557608,4
tt10557610,4
tt10557612,8
tt10557614,4
tt10557618,4
tt10557622,4
tt10557624,4
tt10557626,4
tt10557628,4
tt10557632,4
tt10557636,4
tt10557638,4
tt10557640,4
tt10557642,4
tt10557646,4
tt10557648,4
tt10557650,4
tt10557654,4
tt10557656,4
tt10557658,4
tt10557660,4
tt10557662,4
tt10557664,4
tt10557668,4
tt10557670,4
tt10557672,4
tt10557674,4
tt10557676,4
tt10557678,4
tt10557680,4
tt10557682,4
tt10557684,4
tt10557686,4
tt10557688,4
tt10557690,4
tt10557692,4
tt10557694,4
tt10557696,4
tt10557698,4
tt10557700,4
tt10557702,4
tt10557706,4
tt10557708,4
tt10557710,4
tt10557722,4
tt10557724,4
tt10557726,4
tt10557728,4
tt10557730,4
tt10557732,4
tt10557734,4
tt10557736,4
tt10557738,4
tt10557740,4
tt10557742,4
tt10557744,4
tt10557746,4
tt10557748,4
tt10557750,4
tt10557752,4
tt10557754,4
tt10557756,4
tt10557758,4
tt10557762,4
tt10557772,4
tt10557776,4
tt10557778,4
tt10557780,4
tt10557782,4
tt10557784,4
tt10557786,4
tt10557788,4
tt10557792,4
tt10557794,4
tt10557796,4
tt10557798,4
tt10557800,9
tt10557802,4
tt10557804,4
tt10557806,4
tt10557808,4
tt10557810,4
tt10557812,4
tt10557814,4
tt10557818,4
tt10557820,4
tt10557822,4
tt10557826,4
tt10557828,4
tt10557830,4
tt10557832,4
tt10557834,4
tt10557836,4
tt10557844,4
tt10557846,4
tt10557848,4
tt10557850,4
tt10557852,4
tt10557854,4
tt10557856,4
tt10557858,4
tt10557860,4
tt10557864,4
tt10557866,4
tt10557868,4
tt10557870,4
tt10557872,4
tt10557874,4
tt10557876,4
tt10557878,4
tt10557880,4
tt10557884,4
tt10557888,4
tt10557890,4
tt10557892,4
tt10557894,4
tt10557896,4
tt10557900,4
tt10557902,4
tt10557904,4
tt10557906,4
tt10557908,4
tt10557910,4
tt10557912,4
tt10557914,4
tt10558000,10
tt10558076,4
tt10558080,4
tt10558082,4
tt10558084,4
tt10558086,4
tt10558090,4
tt10558092,4
tt10558094,4
tt10558096,4
tt10558098,4
tt10558102,4
tt10558104,4
tt10558110,4
tt10558112,4
tt10558114,4
tt10558116,4
tt10558118,4
tt10558120,4
tt10558122,4
tt10558136,4
tt10558138,4
tt10558140,4
tt10558142,4
tt10558144,4
tt10558146,4
tt10558148,4
tt10558150,4
tt10558154,4
tt10558156,4
tt10558158,4
tt10558220,8
tt10558240,4
tt10558242,4
tt10558248,4
tt10558254,4
tt10558340,4
tt10558342,4
tt10558344,4
tt10558346,4
tt10558370,8
tt10558384,8
tt10558400,4
tt10558404,4
tt10558406,8
tt10558414,10
tt10558426,10
tt10558432,4
tt10558436,4
tt10558440,10
tt10558450,8
tt10558466,4
tt10558472,4
tt10558476,8
tt10558480,4
tt10558496,8
tt10558498,4
tt10558500,4
tt10558536,6
tt10558548,4
tt10558556,4
tt10558558,4
tt10558560,4
tt10558564,4
tt10558574,4
tt10558580,4
tt10558582,4
tt10558584,7
tt10558586,4
tt10558588,0
tt10558596,4
tt10558600,4
tt10558606,4
tt10558608,4
tt10558612,4
tt10558614,7
tt10558616,4
tt10558620,4
tt10558622,4
tt10558624,4
tt10558626,4
tt10558628,4
tt10558634,4
tt10558642,4
tt10558648,4
tt10558650,4
tt10558666,4
tt10558680,4
tt10558682,4
tt10558704,4
tt10558710,4
tt10558712,8
tt10558714,4
tt10558716,4
tt10558718,4
tt10558720,4
tt10558722,4
tt10558724,4
tt10558726,4
tt10558728,4
tt10558732,4
tt10558734,4
tt10558776,4
tt10558782,4
tt10558802,4
tt10558930,4
tt10558932,8
tt10558968,8
tt10559018,8
tt10559044,8
tt10559132,8
tt10559206,4
tt10559212,2
tt10559250,0
tt10559268,4
tt10559272,4
tt10559284,4
tt10559302,8
tt10559306,0
tt10559326,4
tt10559328,4
tt10559330,4
tt10559332,4
tt10559334,4
tt10559336,4
tt10559338,4
tt10559340,4
tt10559342,4
tt10559346,4
tt10559348,4
tt10559350,4
tt10559352,4
tt10559354,4
tt10559356,4
tt10559358,4
tt10559360,4
tt10559362,4
tt10559364,4
tt10559366,4
tt10559368,4
tt10559370,4
tt10559372,4
tt10559374,4
tt10559376,4
tt10559378,4
tt10559380,4
tt10559382,4
tt10559386,4
tt10559388,4
tt10559392,4
tt10559394,4
tt10559400,4
tt10559402,4
tt10559406,4
tt10559408,4
tt10559414,4
tt10559416,4
tt10559418,4
tt10559420,4
tt10559422,4
tt10559426,4
tt10559428,4
tt10559430,4
tt10559432,4
tt10559434,4
tt10559436,4
tt10559438,4
tt10559474,5
tt10559580,4
tt10559582,4
tt10559584,4
tt10559588,4
tt10559590,4
tt10559592,4
tt10559594,4
tt10559596,4
tt10559598,4
tt10559600,4
tt10559602,4
tt10559604,4
tt10559606,4
tt10559608,4
tt10559610,4
tt10559612,4
tt10559614,4
tt10559616,4
tt10559618,4
tt10559620,4
tt10559622,4
tt10559624,4
tt10559626,4
tt10559628,4
tt10559630,4
tt10559632,4
tt10559634,4
tt10559636,4
tt10559640,4
tt10559642,4
tt10559644,4
tt10559646,4
tt10559648,4
tt10559650,4
tt10559652,4
tt10559654,4
tt10559656,4
tt10559658,4
tt10559660,4
tt10559662,4
tt10559664,4
tt10559670,4
tt10559672,4
tt10559674,4
tt10559676,4
tt10559678,4
tt10559680,4
tt10559682,4
tt10559684,4
tt10559686,4
tt10559688,4
tt10559690,4
tt10559692,4
tt10559694,4
tt10559696,4
tt10559698,4
tt10559700,4
tt10559702,4
tt10559704,4
tt10559706,4
tt10559708,4
tt10559710,4
tt10559712,4
tt10559714,4
tt10559716,4
tt10559718,4
tt10559720,4
tt10559724,4
tt10559726,4
tt10559728,4
tt10559730,4
tt10559732,4
tt10559734,4
tt10559736,4
tt10559738,4
tt10559740,4
tt10559742,4
tt10559744,4
tt10559748,4
tt10559750,4
tt10559752,4
tt10559754,4
tt10559756,10
tt10559994,10
tt10560066,4
tt10560070,4
tt10560078,4
tt10560082,4
tt10560092,4
tt10560106,4
tt10560108,4
tt10560112,4
tt10560116,4
tt10560120,4
tt10560126,4
tt10560128,4
tt10560132,4
tt10560156,4
tt10560158,4
tt10560176,4
tt10560194,6
tt10560198,8
tt10560206,4
tt10560226,4
tt10560228,4
tt10560234,4
tt10560236,4
tt10560244,4
tt10560250,4
tt10560252,4
tt10560256,4
tt10560260,4
tt10560264,4
tt10560266,6
tt10560268,4
tt10560272,4
tt10560274,4
tt10560296,4
tt10560322,4
tt10560326,4
tt10560334,4
tt10560346,1
tt10560354,8
tt10560374,8
tt10560378,0
tt10560414,6
tt10560418,0
tt10560420,8
tt10560428,8
tt10560476,8
tt10560482,8
tt10560484,8
tt10560490,8
tt10560524,4
tt10560530,0
tt10560558,0
tt10560586,0
tt10560616,0
tt10560626,0
tt10560636,4
tt10560640,4
tt10560642,4
tt10560648,4
tt10560652,4
tt10560656,4
tt10560662,4
tt10560664,4
tt10560668,4
tt10560670,4
tt10560672,4
tt10560674,4
tt10560676,4
tt10560678,8
tt10560680,4
tt10560684,4
tt10560752,6
tt10560764,8
tt10560788,4
tt10560790,4
tt10560800,4
tt10560802,4
tt10560804,4
tt10560806,0
tt10560810,4
tt10560814,4
tt10560816,4
tt10560820,0
tt10560884,4
tt10560892,8
tt10560894,4
tt10560896,4
tt10560904,4
tt10560906,4
tt10560908,4
tt10560910,4
tt10560912,4
tt10560914,4
tt10560916,4
tt10560918,4
tt10560920,4
tt10560922,4
tt10560924,4
tt10560926,4
tt10560928,4
tt10560930,4
tt10560934,4
tt10560936,0
tt10560938,4
tt10560942,4
tt10560944,4
tt10560946,4
tt10560948,4
tt10560950,4
tt10560956,4
tt10560958,8
tt10560960,8
tt10560964,4
tt10560968,2
tt10560970,8
tt10560974,0
tt10560978,4
tt10560980,4
tt10560982,4
tt10560984,4
tt10560986,4
tt10560988,4
tt10560992,4
tt10560994,4
tt10560996,4
tt10560998,4
tt10561000,4
tt10561004,4
tt10561006,4
tt10561008,4
tt10561010,4
tt10561012,4
tt10561014,4
tt10561016,4
tt10561018,4
tt10561020,4
tt10561022,4
tt10561024,4
tt10561026,4
tt10561028,4
tt10561030,4
tt10561032,4
tt10561034,4
tt10561036,4
tt10561038,4
tt10561056,2
tt10561122,4
tt10561242,4
tt10561244,6
tt10561294,4
tt10561308,4
tt10561394,4
tt10561454,4
tt10561458,4
tt10561460,4
tt10561462,4
tt10561464,4
tt10561466,4
tt10561468,4
tt10561470,4
tt10561474,4
tt10561476,4
tt10561478,4
tt10561480,4
tt10561482,4
tt10561484,4
tt10561486,4
tt10561490,4
tt10561492,4
tt10561494,4
tt10561496,4
tt10561498,4
tt10561500,4
tt10561508,4
tt10561926,4
tt10561928,4
tt10561930,4
tt10561932,4
tt10561934,4
tt10561936,4
tt10561938,4
tt10561940,4
tt10561942,4
tt10561944,4
tt10561946,4
tt10561948,4
tt10561950,4
tt10561952,4
tt10561956,4
tt10561958,4
tt10561960,4
tt10561964,4
tt10561966,4
tt10561968,4
tt10561972,4
tt10561974,4
tt10561976,4
tt10561978,4
tt10561980,4
tt10561982,4
tt10561984,4
tt10561986,4
tt10561988,4
tt10561990,4
tt10561992,4
tt10561994,4
tt10561996,4
tt10561998,4
tt10562002,4
tt10562004,4
tt10562006,4
tt10562008,4
tt10562010,4
tt10562012,4
tt10562016,4
tt10562018,4
tt10562020,4
tt10562022,4
tt10562024,4
tt10562026,4
tt10562028,4
tt10562030,4
tt10562032,4
tt10562034,4
tt10562036,4
tt10562038,4
tt10562040,4
tt10562042,4
tt10562044,4
tt10562046,4
tt10562048,4
tt10562050,4
tt10562052,4
tt10562054,4
tt10562244,4
tt10562246,4
tt10562248,4
tt10562252,4
tt10562254,4
tt10562256,4
tt10562258,4
tt10562260,4
tt10562262,4
tt10562264,4
tt10562266,4
tt10562268,4
tt10562270,4
tt10562272,4
tt10562274,4
tt10562276,4
tt10562278,4
tt10562280,4
tt10562282,4
tt10562284,4
tt10562382,4
tt10562390,4
tt10562392,4
tt10562394,4
tt10562396,4
tt10562398,4
tt10562400,4
tt10562440,8
tt10562444,4
tt10562470,4
tt10562474,4
tt10562476,4
tt10562484,4
tt10562564,4
tt10562570,4
tt10562576,4
tt10562582,9
tt10562594,4
tt10562606,4
tt10562612,4
tt10562624,4
tt10562634,4
tt10562650,4
tt10562736,4
tt10562858,4
tt10562862,4
tt10562882,4
tt10562912,4
tt10562922,4
tt10562928,4
tt10562930,4
tt10562948,8
tt10562950,4
tt10562952,4
tt10562964,4
tt10563022,4
tt10563028,4
tt10563034,4
tt10563038,4
tt10563046,4
tt10563054,4
tt10563060,4
tt10563062,4
tt10563068,4
tt10563072,4
tt10563080,4
tt10563094,4
tt10563096,4
tt10563108,4
tt10563112,4
tt10563124,4
tt10563140,4
tt10563190,4
tt10563204,4
tt10563208,4
tt10563234,4
tt10563236,4
tt10563238,4
tt10563240,4
tt10563242,4
tt10563244,4
tt10563248,4
tt10563250,4
tt10563252,4
tt10563254,4
tt10563260,4
tt10563262,4
tt10563264,4
tt10563266,4
tt10563268,4
tt10563270,4
tt10563272,4
tt10563274,4
tt10563276,4
tt10563278,4
tt10563280,4
tt10563282,4
tt10563284,4
tt10563286,4
tt10563288,4
tt10563290,4
tt10563292,4
tt10563294,4
tt10563296,4
tt10563298,4
tt10563300,4
tt10563302,4
tt10563304,4
tt10563306,4
tt10563308,4
tt10563310,4
tt10563314,4
tt10563322,4
tt10563336,4
tt10563346,4
tt10563496,0
tt10563506,4
tt10563556,4
tt10563604,8
tt10563620,4
tt10563624,4
tt10563634,4
tt10563636,4
tt10563650,4
tt10563654,4
tt10563660,4
tt10563662,8
tt10563670,4
tt10563674,4
tt10563680,0
tt10563684,4
tt10563688,0
tt10563690,4
tt10563694,4
tt10563700,4
tt10563710,4
tt10563712,4
tt10563714,4
tt10563716,4
tt10563718,4
tt10563720,4
tt10563724,4
tt10563726,4
tt10563730,4
tt10563732,4
tt10563734,8
tt10563736,4
tt10563740,4
tt10563744,4
tt10563746,4
tt10563750,4
tt10563770,4
tt10563784,4
tt10563802,8
tt10563812,2
tt10563834,8
tt10563860,4
tt10563910,0
tt10563930,4
tt10563960,0
tt10563988,4
tt10564000,4
tt10564004,4
tt10564030,4
tt10564032,4
tt10564038,4
tt10564042,4
tt10564044,4
tt10564048,4
tt10564072,0
tt10564108,4
tt10564112,4
tt10564114,4
tt10564116,4
tt10564118,4
tt10564120,4
tt10564122,4
tt10564124,4
tt10564126,4
tt10564132,4
tt10564134,4
tt10564136,4
tt10564138,4
tt10564146,4
tt10564148,4
tt10564150,4
tt10564152,4
tt10564154,4
tt10564156,4
tt10564158,4
tt10564160,4
tt10564170,6
tt10564172,0
tt10564192,4
tt10564202,4
tt10564204,4
tt10564210,4
tt10564214,4
tt10564220,4
tt10564222,0
tt10564228,4
tt10564250,4
tt10564268,9
tt10564272,9
tt10564288,0
tt10564372,4
tt10564388,10
tt10564392,8
tt10564438,8
tt10564450,4
tt10564452,4
tt10564454,4
tt10564460,4
tt10564466,4
tt10564472,4
tt10564476,4
tt10564480,4
tt10564490,4
tt10564500,2
tt10564502,4
tt10564594,8
tt10564598,2
tt10564612,8
tt10564788,4
tt10564792,2
tt10564814,9
tt10564824,6
tt10564842,8
tt10564884,2
tt10564904,4
tt10564912,2
tt10564918,8
tt10564930,4
tt10564932,4
tt10564936,4
tt10564942,4
tt10564946,4
tt10564986,4
tt10564990,4
tt10564996,4
tt10565000,4
tt10565006,4
tt10565012,4
tt10565018,4
tt10565022,4
tt10565024,4
tt10565026,4
tt10565028,4
tt10565030,4
tt10565032,4
tt10565034,4
tt10565036,4
tt10565038,4
tt10565040,4
tt10565042,4
tt10565076,8
tt10565130,4
tt10565134,4
tt10565136,4
tt10565138,4
tt10565140,4
tt10565142,4
tt10565144,4
tt10565146,4
tt10565148,4
tt10565150,4
tt10565152,4
tt10565154,4
tt10565156,4
tt10565158,4
tt10565160,4
tt10565162,4
tt10565166,4
tt10565168,4
tt10565170,4
tt10565172,4
tt10565250,4
tt10565252,4
tt10565254,4
tt10565256,4
tt10565258,4
tt10565260,4
tt10565262,4
tt10565264,4
tt10565266,4
tt10565270,4
tt10565272,4
tt10565274,4
tt10565276,4
tt10565278,4
tt10565280,4
tt10565282,4
tt10565284,4
tt10565286,4
tt10565288,4
tt10565334,4
tt10565336,4
tt10565338,4
tt10565340,4
tt10565342,4
tt10565344,4
tt10565346,4
tt10565348,4
tt10565350,4
tt10565352,4
tt10565354,4
tt10565356,4
tt10565358,4
tt10565360,4
tt10565362,4
tt10565364,4
tt10565366,4
tt10565368,4
tt10565370,4
tt10565372,4
tt10565374,4
tt10565376,4
tt10565378,4
tt10565380,4
tt10565382,4
tt10565384,4
tt10565386,4
tt10565388,4
tt10565390,4
tt10565392,4
tt10565394,4
tt10565396,2
tt10565398,4
tt10565400,4
tt10565402,4
tt10565404,4
tt10565406,4
tt10565408,4
tt10565410,4
tt10565412,8
tt10565414,4
tt10565416,4
tt10565418,4
tt10565420,4
tt10565422,4
tt10565424,4
tt10565426,4
tt10565428,4
tt10565430,4
tt10565432,4
tt10565434,4
tt10565436,4
tt10565438,4
tt10565440,4
tt10565442,4
tt10565444,4
tt10565446,4
tt10565448,4
tt10565450,4
tt10565454,4
tt10565458,4
tt10565460,4
tt10565692,8
tt10565758,8
tt10565832,4
tt10565834,4
tt10565836,4
tt10565838,4
tt10565840,4
tt10565842,4
tt10565844,4
tt10565846,4
tt10565848,4
tt10565852,4
tt10565856,4
tt10565858,4
tt10565860,4
tt10565862,4
tt10565864,4
tt10565866,4
tt10565868,4
tt10565870,4
tt10565874,4
tt10565876,4
tt10566234,4
tt10566236,4
tt10566238,4
tt10566240,4
tt10566242,4
tt10566244,4
tt10566246,4
tt10566248,4
tt10566250,4
tt10566254,4
tt10566256,4
tt10566260,4
tt10566264,4
tt10566266,4
tt10566268,4
tt10566270,4
tt10566272,4
tt10566274,4
tt10566276,4
tt10566278,4
tt10566280,4
tt10566282,4
tt10566284,4
tt10566286,4
tt10566374,4
tt10566494,4
tt10566496,4
tt10566498,4
tt10566500,4
tt10566502,4
tt10566504,4
tt10566508,4
tt10566510,4
tt10566512,4
tt10566514,4
tt10566516,4
tt10566518,4
tt10566520,4
tt10566524,4
tt10566526,4
tt10566528,4
tt10566530,4
tt10566532,4
tt10566534,4
tt10566536,4
tt10566538,4
tt10566540,4
tt10566542,4
tt10566546,4
tt10566550,4
tt10566552,4
tt10566554,4
tt10566556,4
tt10566558,4
tt10566560,4
tt10566562,4
tt10566564,4
tt10566566,4
tt10566568,4
tt10566570,4
tt10566572,4
tt10566574,4
tt10566576,4
tt10566578,4
tt10566580,4
tt10566582,4
tt10566584,4
tt10566586,4
tt10566588,4
tt10566590,4
tt10566592,4
tt10566594,4
tt10566596,4
tt10566598,4
tt10566600,4
tt10566602,4
tt10566604,4
tt10566606,4
tt10566608,4
tt10566610,4
tt10566612,4
tt10566614,4
tt10566616,4
tt10566618,4
tt10566620,4
tt10566622,4
tt10566624,4
tt10566626,4
tt10566628,4
tt10566630,4
tt10566632,4
tt10566634,4
tt10566638,4
tt10566640,4
tt10566642,4
tt10566644,4
tt10566648,4
tt10566650,4
tt10566652,4
tt10566654,4
tt10566656,4
tt10566658,4
tt10566660,4
tt10566662,4
tt10566666,4
tt10566676,4
tt10566680,0
tt10566794,8
tt10566820,4
tt10566822,4
tt10566824,4
tt10566826,4
tt10566828,4
tt10566834,4
tt10566836,4
tt10566838,4
tt10566840,4
tt10566842,4
tt10566844,4
tt10566846,4
tt10566848,4
tt10566850,4
tt10566852,4
tt10566854,4
tt10566856,4
tt10566858,4
tt10566860,4
tt10566862,4
tt10566912,0
tt10566936,4
tt10566940,4
tt10566942,4
tt10566948,4
tt10566952,4
tt10566990,4
tt10567000,4
tt10567008,4
tt10567010,4
tt10567012,4
tt10567014,4
tt10567016,4
tt10567018,4
tt10567020,4
tt10567022,4
tt10567024,4
tt10567026,4
tt10567028,4
tt10567030,4
tt10567032,4
tt10567036,4
tt10567038,4
tt10567040,4
tt10567044,4
tt10567046,4
tt10567048,4
tt10567050,4
tt10567052,4
tt10567054,4
tt10567056,4
tt10567058,4
tt10567062,0
tt10567064,4
